"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020022",0,3,"square",NA,181.291666666667,3.36546379002747
"sv020022",0,3,"triangle",NA,183.083333333333,4.04265573437966
"sv020022",1,1,NA,"friend",69.1875,4.04265573437966
"sv020022",1,1,NA,"mother",62.125,4.04265573437966
"sv020022",1,1,NA,"self",70.625,4.34782546995881
"sv020022",1,1,NA,"stranger",5.89583333333326,3.57095467605393
"sv020022",1,2,NA,"friend",57.0416666666666,3.76849852782363
"sv020022",1,2,NA,"mother",100.833333333333,3.26578494047479
"sv020022",1,2,NA,"self",6.0625,3.76849852782363
"sv020022",1,2,NA,"stranger",19.3541666666666,2.69908596222395
"sv020022",1,3,NA,"friend",56.5,3.46332879224449
"sv020022",1,3,NA,"mother",43.2291666666666,2.61881095514112
"sv020022",1,3,NA,"self",127.916666666667,4.04265573437967
"sv020022",1,3,NA,"stranger",74.9791666666667,3.1871835120774
"sv020023",0,1,"circular",NA,59.4583333333334,4.07366826340278
"sv020023",0,1,"pentagon",NA,33.0625,3.11465852322288
"sv020023",0,1,"square",NA,100.6875,3.69398546535806
"sv020023",0,1,"triangle",NA,71.8333333333333,3.41982825880203
"sv020023",0,2,"circular",NA,61.7916666666667,4.07366826340278
"sv020023",0,2,"pentagon",NA,55,2.69908596222395
"sv020023",0,2,"square",NA,88.3333333333333,3.11465852322288
"sv020023",0,2,"triangle",NA,76.2655141843971,3.29499569276449
"sv020023",0,3,"circular",NA,40.3479609929078,3.69398546535806
"sv020023",0,3,"pentagon",NA,22.1875,3.46332879224449
"sv020023",0,3,"square",NA,62.1892730496454,3.29499569276448
"sv020023",0,3,"triangle",NA,48.9791666666667,3.46332879224449
"sv020023",1,1,NA,"friend",69.803634751773,2.31263401283315
"sv020023",1,1,NA,"mother",69.7083333333334,2.91711467145318
"sv020023",1,1,NA,"self",93.0833333333334,2.11777094647771
"sv020023",1,1,NA,"stranger",6.4375,2.64115568816374
"sv020023",1,2,NA,"friend",13.0208333333334,1.9348431322034
"sv020023",1,2,NA,"mother",50.875,3.57095467605393
"sv020023",1,2,NA,"self",39.1875,2.7861368478923
"sv020023",1,2,NA,"stranger",35.75,2.14530812008197
"sv020023",1,3,NA,"friend",18.75,2.11777094647771
"sv020023",1,3,NA,"mother",31.25,1.85456812512058
"sv020023",1,3,NA,"self",46.0208333333334,2.91711467145318
"sv020023",1,3,NA,"stranger",51.6458333333333,2.64115568816374
"sv020024",0,1,"circular",NA,74.9087743860815,2.40851094143911
"sv020024",0,1,"pentagon",NA,35.2614583458333,1.42251241168625
"sv020024",0,1,"square",NA,102.75739142203,3.26578494047479
"sv020024",0,1,"triangle",NA,85.9666666583333,3.26578494047479
"sv020024",0,2,"circular",NA,77.81958333125,3.41982825880203
"sv020024",0,2,"pentagon",NA,21.9021875229166,2.27014068611951
"sv020024",0,2,"square",NA,82.52843751875,3.36546379002747
"sv020024",0,2,"triangle",NA,42.06500001875,4.04265573437967
"sv020024",0,3,"circular",NA,15.6279166291667,3.29499569276449
"sv020024",0,3,"pentagon",NA,10.8522916875,3.57095467605393
"sv020024",0,3,"square",NA,68.5263541541667,3.29499569276448
"sv020024",0,3,"triangle",NA,47.0409374854167,2.91711467145318
"sv020024",1,1,NA,"friend",130.618645852083,2.40851094143911
"sv020024",1,1,NA,"mother",-6.24093751041664,2.91711467145318
"sv020024",1,1,NA,"self",183.3105208375,3.1871835120774
"sv020024",1,1,NA,"stranger",31.5794791666667,1.37592297013355
"sv020024",1,2,NA,"friend",76.7706249666667,2.64115568816373
"sv020024",1,2,NA,"mother",-15.1688541916667,3.26578494047479
"sv020024",1,2,NA,"self",161.10999996875,3.1871835120774
"sv020024",1,2,NA,"stranger",-7.80499998333335,3.09130658347144
"sv020024",1,3,NA,"friend",84.6730208395833,3.46332879224449
"sv020024",1,3,NA,"mother",95.2176041895833,3.76849852782363
"sv020024",1,3,NA,"self",113.774687527083,3.06824108870509
"sv020024",1,3,NA,"stranger",20.0753124875,3.46134071863343
