"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020019",0,3,"circular",NA,32.3958333333334,4.04265573437966
"sv020019",0,3,"pentagon",NA,-19.5682624113475,3.08254159670396
"sv020019",0,3,"square",NA,4.53079710144925,2.5988218655286
"sv020019",0,3,"triangle",NA,23.0416666666667,2.98982595718534
"sv020019",1,1,NA,"friend",35.1,1.79184841585426
"sv020019",1,1,NA,"mother",-40.8114119922631,3.23548319515611
"sv020019",1,1,NA,"self",39.1709486166008,3.00185962839562
"sv020019",1,1,NA,"stranger",51.1091107474086,3.1629857629274
"sv020019",1,2,NA,"friend",16.7809523809524,2.09678319809419
"sv020019",1,2,NA,"mother",-10.2662169174884,3.68486391074989
"sv020019",1,2,NA,"self",27.6614987080104,2.69816564086619
"sv020019",1,2,NA,"stranger",64.6587301587301,3.96147715818163
"sv020019",1,3,NA,"friend",45.2241579558653,2.63233729842386
"sv020019",1,3,NA,"mother",12.0874861572537,2.95814202768373
"sv020019",1,3,NA,"self",25.1050505050505,3.49862868187608
"sv020019",1,3,NA,"stranger",38.5681818181818,3.48989361143392
"sv020020",0,1,"circular",NA,45.8789361702128,4.33110908952369
"sv020020",0,1,"pentagon",NA,14.1973452611219,2.37618464787505
"sv020020",0,1,"square",NA,23.0989385880077,4.30605747796264
"sv020020",0,1,"triangle",NA,43.0050769927536,4.05592033228453
"sv020020",0,2,"circular",NA,64.6591304347826,4.58979041848619
"sv020020",0,2,"pentagon",NA,-5.78091291439875,3.22186421771701
"sv020020",0,2,"square",NA,14.8341134751772,3.52915509097793
"sv020020",0,2,"triangle",NA,55.1668274231679,4.58958789590076
"sv020020",0,3,"circular",NA,26.2468661347518,4.33987407629117
"sv020020",0,3,"pentagon",NA,-12.433804347826,2.63672781763632
"sv020020",0,3,"square",NA,38.0469293478261,2.85600262769088
"sv020020",0,3,"triangle",NA,48.2315625,3.76849852782363
"sv020020",1,1,NA,"friend",45.6886121856867,3.41241816198596
"sv020020",1,1,NA,"mother",-46.9547294685991,2.82244692314651
"sv020020",1,1,NA,"self",24.3928384912959,2.6269943978005
"sv020020",1,1,NA,"stranger",14.0469810874705,3.38139524499822
"sv020020",1,2,NA,"friend",17.3898936170212,3.55146549565254
"sv020020",1,2,NA,"mother",-10.3397916666667,4.07366826340278
"sv020020",1,2,NA,"self",69.3176319444445,4.01821234743323
"sv020020",1,2,NA,"stranger",-7.88606382978719,3.55146549565254
"sv020020",1,3,NA,"friend",17.0503336703741,2.33477961224002
"sv020020",1,3,NA,"mother",30.1766956521739,3.24336933416408
"sv020020",1,3,NA,"self",31.0060869565218,3.73076150709287
"sv020020",1,3,NA,"stranger",7.99699404761907,2.61558317306153
"sv020021",0,1,"circular",NA,137.241445035461,4.03470434071203
"sv020021",0,1,"pentagon",NA,42.2677777777777,2.1632427178207
"sv020021",0,1,"square",NA,49.3173758865248,2.57512745610866
"sv020021",0,1,"triangle",NA,38.4029139685476,2.75268221826585
"sv020021",0,2,"circular",NA,94.5119047619048,2.43909099668097
"sv020021",0,2,"pentagon",NA,-18.788399189463,2.02089531977177
"sv020021",0,2,"square",NA,147.109090909091,2.43185421925602
"sv020021",0,2,"triangle",NA,77.195707070707,2.83626368216296
