"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","mean_rt","med_rt","acc"
"sv020023",0,"mismatch",2,"square","pentagon",NA,715.5,706,0.958333333333333
"sv020023",0,"mismatch",2,"triangle","pentagon",NA,708.652173913043,663,0.956521739130435
"sv020023",0,"mismatch",2,"triangle","square",NA,679.434782608696,662,0.956521739130435
"sv020023",0,"mismatch",3,"circular","pentagon",NA,680.625,674.5,1
"sv020023",0,"mismatch",3,"circular","square",NA,719.6,726,0.933333333333333
"sv020023",0,"mismatch",3,"circular","triangle",NA,660.75,634,0.9375
"sv020023",0,"mismatch",3,"pentagon","circular",NA,665,640.5,0.9375
"sv020023",0,"mismatch",3,"pentagon","square",NA,674.357142857143,680,0.928571428571429
"sv020023",0,"mismatch",3,"pentagon","triangle",NA,661.875,661,1
"sv020023",0,"mismatch",3,"square","circular",NA,685.142857142857,658,1
"sv020023",0,"mismatch",3,"square","pentagon",NA,708.25,694.5,0.9375
"sv020023",0,"mismatch",3,"square","triangle",NA,678.8125,680.5,0.9375
"sv020023",0,"mismatch",3,"triangle","circular",NA,637.125,614,0.9375
"sv020023",0,"mismatch",3,"triangle","pentagon",NA,672.933333333333,673,0.933333333333333
"sv020023",0,"mismatch",3,"triangle","square",NA,696.25,695,0.9375
"sv020023",1,"match",1,"circular",NA,"stranger",710.386363636364,699,0.909090909090909
"sv020023",1,"match",1,"pentagon",NA,"friend",705.355555555556,713,0.866666666666667
"sv020023",1,"match",1,"square",NA,"mother",669.116279069767,647,0.976744186046512
"sv020023",1,"match",1,"triangle",NA,"self",651.276595744681,640,0.893617021276596
"sv020023",1,"match",2,"circular",NA,"stranger",725.723404255319,702,0.808510638297872
"sv020023",1,"match",2,"pentagon",NA,"friend",737.318181818182,725,0.840909090909091
"sv020023",1,"match",2,"square",NA,"mother",719.723404255319,692,0.936170212765957
"sv020023",1,"match",2,"triangle",NA,"self",724.555555555556,708,0.955555555555556
"sv020023",1,"match",3,"circular",NA,"stranger",704.704545454545,690.5,0.909090909090909
"sv020023",1,"match",3,"pentagon",NA,"friend",684.511627906977,678,0.837209302325581
"sv020023",1,"match",3,"square",NA,"mother",676.325581395349,666,0.837209302325581
"sv020023",1,"match",3,"triangle",NA,"self",656.090909090909,647,0.931818181818182
"sv020023",1,"mismatch",1,"circular",NA,"self",707.697674418605,716,0.86046511627907
"sv020023",1,"mismatch",1,"pentagon",NA,"stranger",725.139534883721,718,0.906976744186046
"sv020023",1,"mismatch",1,"square",NA,"friend",763.488372093023,778,0.906976744186046
"sv020023",1,"mismatch",1,"triangle",NA,"mother",717.441860465116,720,0.906976744186046
"sv020023",1,"mismatch",2,"circular",NA,"mother",780.363636363636,762.5,1
"sv020023",1,"mismatch",2,"circular",NA,"self",758.380952380952,726,0.904761904761905
"sv020023",1,"mismatch",2,"pentagon",NA,"self",735.681818181818,718.5,0.772727272727273
"sv020023",1,"mismatch",2,"pentagon",NA,"stranger",749.782608695652,765,0.869565217391304
"sv020023",1,"mismatch",2,"square",NA,"friend",774.1,795,0.9
"sv020023",1,"mismatch",2,"square",NA,"stranger",782.791666666667,791,0.916666666666667
"sv020023",1,"mismatch",2,"triangle",NA,"friend",755.045454545455,745.5,0.863636363636364
"sv020023",1,"mismatch",2,"triangle",NA,"mother",732.652173913043,718,0.956521739130435
"sv020023",1,"mismatch",3,"circular",NA,"friend",750.8125,767.5,0.875
"sv020023",1,"mismatch",3,"circular",NA,"mother",701.5625,693.5,0.8125
"sv020023",1,"mismatch",3,"circular",NA,"self",721.8,724,0.866666666666667
"sv020023",1,"mismatch",3,"pentagon",NA,"mother",731.4,731,0.666666666666667
"sv020023",1,"mismatch",3,"pentagon",NA,"self",671.933333333333,687,0.933333333333333
"sv020023",1,"mismatch",3,"pentagon",NA,"stranger",777.461538461538,802,0.923076923076923
"sv020023",1,"mismatch",3,"square",NA,"friend",735.714285714286,755.5,0.785714285714286
"sv020023",1,"mismatch",3,"square",NA,"self",730.125,728.5,0.9375
"sv020023",1,"mismatch",3,"square",NA,"stranger",724.133333333333,711,0.933333333333333
"sv020023",1,"mismatch",3,"triangle",NA,"friend",670.466666666667,652,1
"sv020023",1,"mismatch",3,"triangle",NA,"mother",675.4,673,1
"sv020023",1,"mismatch",3,"triangle",NA,"stranger",707,755,0.928571428571429
"sv020024",0,"match",1,"circular","circular",NA,612.577395845833,606.1475,0.895833333333333
"sv020024",0,"match",1,"pentagon","pentagon",NA,698.458478256522,714.4274999,0.739130434782609
"sv020024",0,"match",1,"square","square",NA,608.835212742553,587.5349999,0.957446808510638
"sv020024",0,"match",1,"triangle","triangle",NA,623.130425542553,604.9850001,0.936170212765957
"sv020024",0,"match",2,"circular","circular",NA,640.375106391489,615.34,0.914893617021277
"sv020024",0,"match",2,"pentagon","pentagon",NA,700.79583331875,683.0675,0.8125
"sv020024",0,"match",2,"square","square",NA,639.776250010417,604.56999995,1
"sv020024",0,"match",2,"triangle","triangle",NA,649.710937485417,621.1624999,1
"sv020024",0,"match",3,"circular","circular",NA,637.860000021277,632.945,0.893617021276596
"sv020024",0,"match",3,"pentagon","pentagon",NA,666.665222215556,658.7649998,0.977777777777778
"sv020024",0,"match",3,"square","square",NA,662.156063817021,633.405,0.978723404255319
"sv020024",0,"match",3,"triangle","triangle",NA,621.700744682979,603.0349999,0.936170212765957
"sv020024",0,"mismatch",1,"circular","triangle",NA,692.69177778,682.7100001,0.977777777777778
"sv020024",0,"mismatch",1,"pentagon","circular",NA,672.373666686667,654.4649999,0.888888888888889
"sv020024",0,"mismatch",1,"square","pentagon",NA,711.007222228889,707.9999999,0.777777777777778
"sv020024",0,"mismatch",1,"triangle","square",NA,711.592604164583,715.71,0.958333333333333
"sv020024",0,"mismatch",2,"circular","square",NA,743.012608734783,691.0799998,0.782608695652174
"sv020024",0,"mismatch",2,"circular","triangle",NA,691.492916666667,670.94749995,0.958333333333333
"sv020024",0,"mismatch",2,"pentagon","circular",NA,642.367727277273,622.19750005,1
"sv020024",0,"mismatch",2,"pentagon","triangle",NA,692.058958341667,701.72749995,0.958333333333333
"sv020024",0,"mismatch",2,"square","circular",NA,705.904583333333,661.845,0.958333333333333
"sv020024",0,"mismatch",2,"square","pentagon",NA,698.177142861905,672.7450001,0.80952380952381
"sv020024",0,"mismatch",2,"triangle","pentagon",NA,672.254565230435,631.725,1
"sv020024",0,"mismatch",2,"triangle","square",NA,683.160625020833,690.5100001,0.916666666666667
"sv020024",0,"mismatch",3,"circular","pentagon",NA,663.59031254375,667.36750005,1
"sv020024",0,"mismatch",3,"circular","square",NA,700.483214257143,701.66,0.928571428571429
"sv020024",0,"mismatch",3,"circular","triangle",NA,673.58499995625,679.5699999,1
"sv020024",0,"mismatch",3,"pentagon","circular",NA,632.83218749375,625.7025,1
"sv020024",0,"mismatch",3,"pentagon","square",NA,731.360000021429,730.02749995,0.785714285714286
"sv020024",0,"mismatch",3,"pentagon","triangle",NA,694.5346875,671.4999999,0.875
"sv020024",0,"mismatch",3,"square","circular",NA,693.035666686667,642.4200002,1
"sv020024",0,"mismatch",3,"square","pentagon",NA,731.505625,750.88000005,0.875
"sv020024",0,"mismatch",3,"square","triangle",NA,665.93937500625,640.39750015,0.9375
"sv020024",0,"mismatch",3,"triangle","circular",NA,637.3115624375,604.35499985,0.9375
"sv020024",0,"mismatch",3,"triangle","pentagon",NA,678.980333333333,641.5500001,0.933333333333333
"sv020024",0,"mismatch",3,"triangle","square",NA,691.07499993125,681.4024999,0.9375
"sv020024",1,"match",1,"circular",NA,"stranger",724.468555553333,731.0250001,0.688888888888889
"sv020024",1,"match",1,"pentagon",NA,"friend",692.025444451111,656.2999999,0.911111111111111
"sv020024",1,"match",1,"square",NA,"mother",669.933404261702,641.8700002,0.936170212765957
"sv020024",1,"match",1,"triangle",NA,"self",617.985851055319,627.5450001,0.978723404255319
"sv020024",1,"match",2,"circular",NA,"stranger",702.6913749775,657.16249995,0.825
"sv020024",1,"match",2,"pentagon",NA,"friend",676.353636384091,649.07499995,0.931818181818182
"sv020024",1,"match",2,"square",NA,"mother",667.202282608696,617.0374999,0.956521739130435
"sv020024",1,"match",2,"triangle",NA,"self",610.745212782979,581.95,1
"sv020024",1,"match",3,"circular",NA,"stranger",694.442272729545,690.1025,0.886363636363636
"sv020024",1,"match",3,"pentagon",NA,"friend",702.1130851,705.9150001,0.957446808510638
"sv020024",1,"match",3,"square",NA,"mother",633.753437489583,616.18,0.979166666666667
"sv020024",1,"match",3,"triangle",NA,"self",618.088488344186,593.9099998,0.976744186046512
"sv020024",1,"mismatch",1,"circular",NA,"self",739.957142852381,739.64249995,0.857142857142857
"sv020024",1,"mismatch",1,"pentagon",NA,"stranger",766.422826084783,763.1300001,0.804347826086957
"sv020024",1,"mismatch",1,"square",NA,"friend",768.21641028718,766.48,0.871794871794872
"sv020024",1,"mismatch",1,"triangle",NA,"mother",669.045319144681,662.49,0.914893617021277
"sv020024",1,"mismatch",2,"circular",NA,"mother",695.4583333125,670.5474999,0.916666666666667
"sv020024",1,"mismatch",2,"circular",NA,"self",728.6233333,732.7350001,0.761904761904762
"sv020024",1,"mismatch",2,"pentagon",NA,"self",746.289090909091,726.56999995,0.954545454545455
"sv020024",1,"mismatch",2,"pentagon",NA,"stranger",764.240227286364,735.98500005,0.954545454545455
"sv020024",1,"mismatch",2,"square",NA,"friend",797.838888866667,827.7449999,1
"sv020024",1,"mismatch",2,"square",NA,"stranger",705.480434765217,682.0499999,1
"sv020024",1,"mismatch",2,"triangle",NA,"friend",679.9671739,640.315,0.782608695652174
"sv020024",1,"mismatch",2,"triangle",NA,"mother",652.975208304167,646.0824999,0.958333333333333
"sv020024",1,"mismatch",3,"circular",NA,"friend",718.52,706.38750005,1
"sv020024",1,"mismatch",3,"circular",NA,"mother",693.457857128571,690.9275,1
"sv020024",1,"mismatch",3,"circular",NA,"self",748.051785714286,779.42499995,0.785714285714286
"sv020024",1,"mismatch",3,"pentagon",NA,"mother",676.899642878571,661.86999995,0.857142857142857
"sv020024",1,"mismatch",3,"pentagon",NA,"self",716.718000006667,702.02,1
"sv020024",1,"mismatch",3,"pentagon",NA,"stranger",713.235625,691.74249995,1
"sv020024",1,"mismatch",3,"square",NA,"friend",778.379642871429,752.46999995,0.928571428571429
"sv020024",1,"mismatch",3,"square",NA,"self",731.415714285714,753.49250005,1
"sv020024",1,"mismatch",3,"square",NA,"stranger",681.07406246875,648.35999985,1
"sv020024",1,"mismatch",3,"triangle",NA,"friend",731.342272709091,755.1250001,0.909090909090909
"sv020024",1,"mismatch",3,"triangle",NA,"mother",700.880000026667,689.3399998,1
"sv020024",1,"mismatch",3,"triangle",NA,"stranger",752.457916675,731.7325,1
