"subj_idx","series","condition","misNum","shapeEn","shapeNameEn","characterNameEn","rt","acc","med_rt"
"sv020023",0,"mismatch",3,"triangle","square",NA,696.25,0.9375,695
"sv020023",1,"match",1,"circular",NA,"stranger",738,0.895833333333333,706.5
"sv020023",1,"match",1,"pentagon",NA,"friend",717.425531914894,0.854166666666667,716
"sv020023",1,"match",1,"square",NA,"mother",691.3125,0.9375,664
"sv020023",1,"match",1,"triangle",NA,"self",646.6875,0.875,637.5
"sv020023",1,"match",2,"circular",NA,"stranger",737.604166666667,0.8125,706
"sv020023",1,"match",2,"pentagon",NA,"friend",766.75,0.833333333333333,741
"sv020023",1,"match",2,"square",NA,"mother",726.208333333333,0.9375,695
"sv020023",1,"match",2,"triangle",NA,"self",741.791666666667,0.958333333333333,734.5
"sv020023",1,"match",3,"circular",NA,"stranger",716.020833333333,0.895833333333333,699.5
"sv020023",1,"match",3,"pentagon",NA,"friend",720.041666666667,0.833333333333333,686
"sv020023",1,"match",3,"square",NA,"mother",684.1875,0.8125,666.5
"sv020023",1,"match",3,"triangle",NA,"self",673.916666666667,0.9375,659.5
"sv020023",1,"mismatch",1,"circular",NA,"self",739.770833333333,0.833333333333333,734
"sv020023",1,"mismatch",1,"pentagon",NA,"stranger",744.4375,0.916666666666667,726
"sv020023",1,"mismatch",1,"square",NA,"friend",787.229166666667,0.895833333333333,783.5
"sv020023",1,"mismatch",1,"triangle",NA,"mother",761.020833333333,0.916666666666667,723
"sv020023",1,"mismatch",2,"circular",NA,"mother",810.5,1,784
"sv020023",1,"mismatch",2,"circular",NA,"self",800.125,0.916666666666667,745
"sv020023",1,"mismatch",2,"pentagon",NA,"self",761.833333333333,0.791666666666667,725.5
"sv020023",1,"mismatch",2,"pentagon",NA,"stranger",763.916666666667,0.875,771
"sv020023",1,"mismatch",2,"square",NA,"friend",781.166666666667,0.791666666666667,799.5
"sv020023",1,"mismatch",2,"square",NA,"stranger",782.791666666667,0.916666666666667,791
"sv020023",1,"mismatch",2,"triangle",NA,"friend",778.375,0.875,768.5
"sv020023",1,"mismatch",2,"triangle",NA,"mother",743.666666666667,0.958333333333333,723
"sv020023",1,"mismatch",3,"circular",NA,"friend",750.8125,0.875,767.5
"sv020023",1,"mismatch",3,"circular",NA,"mother",701.5625,0.8125,693.5
"sv020023",1,"mismatch",3,"circular",NA,"self",739.8125,0.875,731.5
"sv020023",1,"mismatch",3,"pentagon",NA,"mother",750.375,0.6875,731
"sv020023",1,"mismatch",3,"pentagon",NA,"self",689.875,0.9375,697.5
"sv020023",1,"mismatch",3,"pentagon",NA,"stranger",812,0.9375,844.5
"sv020023",1,"mismatch",3,"square",NA,"friend",773.6875,0.8125,765.5
"sv020023",1,"mismatch",3,"square",NA,"self",730.125,0.9375,728.5
"sv020023",1,"mismatch",3,"square",NA,"stranger",738.3125,0.9375,720.5
"sv020023",1,"mismatch",3,"triangle",NA,"friend",691.875,0.9375,656
"sv020023",1,"mismatch",3,"triangle",NA,"mother",694.375,1,678.5
"sv020023",1,"mismatch",3,"triangle",NA,"stranger",752.6875,0.875,758
"sv020024",0,"match",1,"circular","circular",NA,612.577395845833,0.895833333333333,606.1475
"sv020024",0,"match",1,"pentagon","pentagon",NA,697.671666660417,0.729166666666667,714.4274999
"sv020024",0,"match",1,"square","square",NA,608.835212742553,0.9375,587.5349999
"sv020024",0,"match",1,"triangle","triangle",NA,631.204791677083,0.9375,605.63749995
"sv020024",0,"match",2,"circular","circular",NA,634.545937504167,0.916666666666667,609.93250005
"sv020024",0,"match",2,"pentagon","pentagon",NA,700.79583331875,0.8125,683.0675
"sv020024",0,"match",2,"square","square",NA,639.776250010417,1,604.56999995
"sv020024",0,"match",2,"triangle","triangle",NA,649.710937485417,1,621.1624999
"sv020024",0,"match",3,"circular","circular",NA,645.2307291875,0.895833333333333,634.52
"sv020024",0,"match",3,"pentagon","pentagon",NA,687.990833327083,0.979166666666667,663.8974999
"sv020024",0,"match",3,"square","square",NA,668.8771874875,0.979166666666667,634.82250005
"sv020024",0,"match",3,"triangle","triangle",NA,630.978750002083,0.916666666666667,603.4774999
"sv020024",0,"mismatch",1,"circular","triangle",NA,717.171458335417,0.958333333333333,689.86249995
"sv020024",0,"mismatch",1,"pentagon","circular",NA,687.486170231915,0.875,662.4850002
"sv020024",0,"mismatch",1,"square","pentagon",NA,732.93312500625,0.791666666666667,712.53250005
"sv020024",0,"mismatch",1,"triangle","square",NA,711.592604164583,0.958333333333333,715.71
"sv020024",0,"mismatch",2,"circular","square",NA,761.4487500375,0.791666666666667,708.66749985
"sv020024",0,"mismatch",2,"circular","triangle",NA,691.492916666667,0.958333333333333,670.94749995
"sv020024",0,"mismatch",2,"pentagon","circular",NA,718.8264583375,1,624.96499995
"sv020024",0,"mismatch",2,"pentagon","triangle",NA,692.058958341667,0.958333333333333,701.72749995
"sv020024",0,"mismatch",2,"square","circular",NA,705.904583333333,0.958333333333333,661.845
"sv020024",0,"mismatch",2,"square","pentagon",NA,749.1877083375,0.833333333333333,683.50249995
"sv020024",0,"mismatch",2,"triangle","pentagon",NA,696.208333345833,1,634.415
"sv020024",0,"mismatch",2,"triangle","square",NA,683.160625020833,0.916666666666667,690.5100001
"sv020024",0,"mismatch",3,"circular","pentagon",NA,663.59031254375,1,667.36750005
"sv020024",0,"mismatch",3,"circular","square",NA,746.406562475,0.9375,715.8775
"sv020024",0,"mismatch",3,"circular","triangle",NA,673.58499995625,1,679.5699999
"sv020024",0,"mismatch",3,"pentagon","circular",NA,632.83218749375,1,625.7025
"sv020024",0,"mismatch",3,"pentagon","square",NA,774.72906251875,0.8125,773.87499995
"sv020024",0,"mismatch",3,"pentagon","triangle",NA,694.5346875,0.875,671.4999999
"sv020024",0,"mismatch",3,"square","circular",NA,712.43218751875,1,643.07250015
"sv020024",0,"mismatch",3,"square","pentagon",NA,731.505625,0.875,750.88000005
"sv020024",0,"mismatch",3,"square","triangle",NA,665.93937500625,0.9375,640.39750015
"sv020024",0,"mismatch",3,"triangle","circular",NA,637.3115624375,0.9375,604.35499985
"sv020024",0,"mismatch",3,"triangle","pentagon",NA,701.4334375,0.9375,643.21250005
"sv020024",0,"mismatch",3,"triangle","square",NA,691.07499993125,0.9375,681.4024999
"sv020024",1,"match",1,"circular",NA,"stranger",747.391562497917,0.6875,732.13749995
"sv020024",1,"match",1,"pentagon",NA,"friend",715.76656250625,0.895833333333333,702.3924999
"sv020024",1,"match",1,"square",NA,"mother",682.50875000625,0.9375,643.96500005
"sv020024",1,"match",1,"triangle",NA,"self",613.447187491667,0.979166666666667,619.24499995
"sv020024",1,"match",2,"circular",NA,"stranger",779.00593748125,0.854166666666667,702.56250005
"sv020024",1,"match",2,"pentagon",NA,"friend",724.575416685417,0.916666666666667,664.2900001
"sv020024",1,"match",2,"square",NA,"mother",689.385625,0.958333333333333,625.0324999
"sv020024",1,"match",2,"triangle",NA,"self",621.260625016667,0.979166666666667,583.2
"sv020024",1,"match",3,"circular",NA,"stranger",723.057604170833,0.875,701.4349999
"sv020024",1,"match",3,"pentagon",NA,"friend",708.233020827083,0.958333333333333,716.285
"sv020024",1,"match",3,"square",NA,"mother",633.753437489583,0.979166666666667,616.18
"sv020024",1,"match",3,"triangle",NA,"self",666.210104141667,0.9375,598.54000005
"sv020024",1,"mismatch",1,"circular",NA,"self",796.757708329167,0.875,761.82
"sv020024",1,"mismatch",1,"pentagon",NA,"stranger",778.971041664583,0.8125,766.47000015
"sv020024",1,"mismatch",1,"square",NA,"friend",846.385208358333,0.875,808.25749995
"sv020024",1,"mismatch",1,"triangle",NA,"mother",676.267812495833,0.916666666666667,664.01000005
"sv020024",1,"mismatch",2,"circular",NA,"mother",695.4583333125,0.916666666666667,670.5474999
"sv020024",1,"mismatch",2,"circular",NA,"self",778.660208304167,0.791666666666667,744.31
"sv020024",1,"mismatch",2,"pentagon",NA,"self",786.081041666667,0.958333333333333,738.2174999
"sv020024",1,"mismatch",2,"pentagon",NA,"stranger",808.950208345833,0.958333333333333,756.07250005
"sv020024",1,"mismatch",2,"square",NA,"friend",904.101874983333,1,860.33000005
"sv020024",1,"mismatch",2,"square",NA,"stranger",733.45166665,1,685.75499995
"sv020024",1,"mismatch",2,"triangle",NA,"friend",698.590208320833,0.791666666666667,645.3150001
"sv020024",1,"mismatch",2,"triangle",NA,"mother",652.975208304167,0.958333333333333,646.0824999
"sv020024",1,"mismatch",3,"circular",NA,"friend",718.52,1,706.38750005
"sv020024",1,"mismatch",3,"circular",NA,"mother",744.2456249875,1,692.41
"sv020024",1,"mismatch",3,"circular",NA,"self",782.1078125,0.8125,803.8824999
"sv020024",1,"mismatch",3,"pentagon",NA,"mother",720.362187525,0.875,683.68
"sv020024",1,"mismatch",3,"pentagon",NA,"self",748.62406250625,1,707.8575001
"sv020024",1,"mismatch",3,"pentagon",NA,"stranger",713.235625,1,691.74249995
"sv020024",1,"mismatch",3,"square",NA,"friend",829.2250000125,0.9375,754.04500005
"sv020024",1,"mismatch",3,"square",NA,"self",809.2225,1,764.79250005
"sv020024",1,"mismatch",3,"square",NA,"stranger",681.07406246875,1,648.35999985
"sv020024",1,"mismatch",3,"triangle",NA,"friend",830.9731249875,0.9375,787.7
"sv020024",1,"mismatch",3,"triangle",NA,"mother",722.305312525,1,691.9074999
"sv020024",1,"mismatch",3,"triangle",NA,"stranger",835.08906250625,1,792.38
